date,prefecture_num,year,month, pm25, pm10, o3, no2, so2, co
2020/6/15,4,2020,6,51,18,54,12,1,1
2020/6/16,4,2020,6,53,8,34,9,1,1
2020/6/17,4,2020,6,29,10,33,11,1,1
2020/6/18,4,2020,6,27,14,34,14,1,2
2020/6/19,4,2020,6,41,9,29,6,1,1
2020/6/20,4,2020,6,31,9,30,5, ,1
2020/6/21,4,2020,6,28,17,28,9,1,2
2020/6/22,4,2020,6,46,11,28,8,1,1
2020/6/23,4,2020,6,36,15,29,10, ,1
2020/6/24,4,2020,6,30,7,23,13,1,1
2020/6/25,4,2020,6,18,8,23,11,1,1
2020/6/26,4,2020,6,20,18,45,14,1,3
2020/6/27,4,2020,6,55,18,37,7,1,2
2020/6/28,4,2020,6,53,4,30,4,1,1
2020/6/29,4,2020,6,21,17,32,6,1,2
2020/6/30,4,2020,6,63,22,20,10,1,2
2020/1/1,4,2020,1,22,7,31,6,10,1
2020/1/2,4,2020,1,30,7,28,15,8,2
2020/1/3,4,2020,1,26,7,31,11,8,1
2020/1/4,4,2020,1,26,7,31,6,7, 
2020/1/5,4,2020,1,24,8,29,13,9,1
2020/1/6,4,2020,1,28,11,21,19,13,2
2020/1/7,4,2020,1,40,10,11,26,8,2
2020/1/8,4,2020,1,25,8,27,17,9,2
2020/1/9,4,2020,1,28,10,23,22,9,2
2020/1/10,4,2020,1,30,11,28,19,11,2
2020/1/11,4,2020,1,34,8,28,20,9,3
2020/1/12,4,2020,1,29,12,28,16,12,3
2020/1/13,4,2020,1,36,12,19,20,13,2
2020/1/14,4,2020,1,40,9,27,19,10,2
2020/1/15,4,2020,1,31,8,27,21,9,2
2020/1/16,4,2020,1,31,9,29,23,9,4
2020/1/17,4,2020,1,28,10,28,15,12,2
2020/1/18,4,2020,1,38,11,28,16,13,3
2020/1/19,4,2020,1,41,11,32,20,12,2
2020/1/20,4,2020,1,40,9,33,11,11,1
2020/1/21,4,2020,1,36,15,28,29,20,4
2020/1/22,4,2020,1,53,24,16,29,21,4
2020/1/23,4,2020,1,57,13,14,12,14,1
2020/1/24,4,2020,1,42,8,29,14,9,1
2020/1/25,4,2020,1,31,8,29,18,9,2
2020/1/26,4,2020,1,30,10,24,27,12,3
2020/1/27,4,2020,1,37,16,13,23,10,1
2020/1/28,4,2020,1,31,10,29,16,6,1
2020/1/29,4,2020,1,20,6,18,22,4,2
2020/1/30,4,2020,1,15,2,27,9,2,1
2020/1/31,4,2020,1,12,4,29,18,4,2
2020/2/1,4,2020,2,16,7,33,18,7,3
2020/2/2,4,2020,2,24,10,35,20,10,3
2020/2/3,4,2020,2,34,8,30,17,9,2
2020/2/4,4,2020,2,29,9,33,19,9,2
2020/2/5,4,2020,2,29,7,29,12,6,1
2020/2/6,4,2020,2,20,6,29,16,7,1
2020/2/7,4,2020,2,22,8,32,15,10,1
2020/2/8,4,2020,2,30,6,32,7,5, 
2020/2/9,4,2020,2,17,10,26,23,10,3
2020/2/10,4,2020,2,30,9,34,20,9,2
2020/2/11,4,2020,2,28,15,29,32,15,4
2020/2/12,4,2020,2,43,19,26,28,18,3
2020/2/13,4,2020,2,53,16,32,32,13,4
2020/2/14,4,2020,2,42,26,42,26,28,2
2020/2/15,4,2020,2,67,19,27,12,17,2
2020/2/16,4,2020,2,45,6,32,14,6,2
2020/2/17,4,2020,2,19,5,28,11,4,1
2020/2/18,4,2020,2,15,8,33,19,8,2
2020/2/19,4,2020,2,25,9,30,26,9,2
2020/2/20,4,2020,2,30,13,35,30,12,3
2020/2/21,4,2020,2,36,20,40,22,16,3
2020/2/22,4,2020,2,46,12,36,7,12,1
2020/2/23,4,2020,2,35,12,40,10,13, 
2020/2/24,4,2020,2,39,25,39,19,25,2
2020/2/25,4,2020,2,62,21,31,22,18,2
2020/2/26,4,2020,2,52,13,32,16,14,2
2020/2/27,4,2020,2,42,6,31,13,6,1
2020/2/28,4,2020,2,20,9,30,18,9, 
2020/2/29,4,2020,2,28,9,34,8,8,1
2020/3/1,4,2020,3,27,8,23,21,8,2
2020/3/2,4,2020,3,24,7,25,14,7, 
