date,prefecture_num,year,month, pm25, pm10, o3, no2, so2
2014/11/28,30,2014,11,50,23,35,13,6
2014/11/29,30,2014,11,49,17,33,10,7
2014/11/30,30,2014,11,44,32,33,7,11
2014/12/1,30,2014,12,71,25,33,4,19
2014/12/2,30,2014,12,62,21,30,9,10
2014/12/3,30,2014,12,55,18,24,13,4
2014/12/4,30,2014,12,43,20,30,4,15
2014/12/5,30,2014,12,55,28,31,4,19
2014/12/6,30,2014,12,69,22,31,6,8
2014/12/7,30,2014,12,51,22,24,14,7
2014/12/8,30,2014,12,62,23,31,10,3
2014/12/9,30,2014,12,58,20,27,16,4
2014/12/10,30,2014,12,55,24,29,15,4
2014/12/11,30,2014,12,57,29,31,9,11
2014/12/12,30,2014,12,75,27,30,5,22
2014/12/13,30,2014,12,68,24,31,3,20
2014/12/14,30,2014,12,63,21,28,14,7
2014/12/15,30,2014,12,63,20,27,14,5
2014/12/16,30,2014,12,59,22,29,3,18
2014/12/17,30,2014,12,57,17,29,5,10
2014/12/18,30,2014,12,41,18,26,16,5
2014/12/19,30,2014,12,49,19,26,16,3
2014/12/20,30,2014,12,47,23,29,8,11
2014/12/21,30,2014,12,65,20,27,7,10
2014/12/22,30,2014,12,54,23,29,11,9
2014/12/23,30,2014,12,59,27,23,16,8
2014/12/24,30,2014,12,74,29,31,9,13
2014/12/25,30,2014,12,75,15,29,7,4
2014/12/26,30,2014,12,33,16,27,10,4
2014/12/27,30,2014,12,42,23,18,12,3
2014/12/28,30,2014,12,67, , , , 
2014/7/1,30,2014,7,91,47,54,10,8
2014/7/2,30,2014,7,105,30,40,7,6
2014/7/3,30,2014,7,65,30,35,12,10
2014/7/4,30,2014,7,55,23,43,7,10
2014/7/5,30,2014,7,55,26,35,11,8
2014/7/6,30,2014,7,56,38,34,13,9
2014/7/7,30,2014,7,71,39,15,9,7
2014/7/8,30,2014,7,70,29,8,6,4
2014/7/9,30,2014,7,46,26,17,6,3
2014/7/10,30,2014,7,46,44,53,4,14
2014/7/11,30,2014,7,92,48,87,11,15
2014/7/12,30,2014,7,109,46,45,12,8
2014/7/13,30,2014,7,90,40,35,13,6
2014/7/14,30,2014,7,72,36,65,13,14
2014/7/15,30,2014,7,76,43,24,9,17
2014/7/16,30,2014,7,83,46,25,13,19
2014/7/17,30,2014,7,102,52,42,13,17
2014/7/18,30,2014,7,107,45,36,11,11
2014/7/19,30,2014,7,96,41,51,8,12
2014/7/20,30,2014,7,87,44,33,10,11
2014/7/21,30,2014,7,90,47,18,9,15
2014/7/22,30,2014,7,100,37,28,13,14
2014/7/23,30,2014,7,77,45,37,14,14
2014/7/24,30,2014,7,90,43,58,13,13
2014/7/25,30,2014,7,91,46,22,10,19
2014/7/26,30,2014,7,95,48,43,7,15
2014/7/27,30,2014,7,107,22,78,8,6
2014/7/28,30,2014,7,50,34,57,13,13
2014/7/29,30,2014,7,74,30,25,10,12
2014/7/30,30,2014,7,66,24,20,8,12
2014/7/31,30,2014,7,48,27,16,8,12
2014/8/1,30,2014,8,53,20,6,6,4
2014/8/2,30,2014,8,29,16,10,5,4
2014/8/3,30,2014,8,24,25,12,5,7
2014/8/4,30,2014,8,40,37,10,6,18
2014/8/5,30,2014,8,65,32,15,8,18
2014/8/6,30,2014,8,58,26,18,7,12
2014/8/7,30,2014,8,47,20,33,9,4
2014/8/8,30,2014,8,44,14,22,7,4
2014/8/9,30,2014,8,19,30,22,7,8
2014/8/10,30,2014,8,44,24,37,11,9
2014/8/11,30,2014,8,50,33,40,9,7
2014/8/12,30,2014,8,73,38,30,11,12
2014/8/13,30,2014,8,82,30,15,9,15
2014/8/14,30,2014,8,59,42,16,12,18
2014/8/15,30,2014,8,71,45,19,14,16
2014/8/16,30,2014,8,73,34,32,14,13
2014/8/17,30,2014,8,65,27,16,7,14
2014/8/18,30,2014,8,52,21,12,6,10
2014/8/19,30,2014,8,40,22,11,6,11
2014/8/20,30,2014,8,39,22,12,6,13
2014/8/21,30,2014,8,43,22,9,6,9
2014/8/22,30,2014,8,42,22,16,8,13
2014/8/23,30,2014,8,41,18,14,6,10
2014/8/24,30,2014,8,34,32,23,11,13
2014/8/25,30,2014,8,65,39,38,8,21
2014/8/26,30,2014,8,77,23,51,8,7
2014/8/27,30,2014,8,50,21,36,10,4
2014/8/28,30,2014,8,38,20,33,10,5
2014/8/29,30,2014,8,44,24,59,6,5
2014/8/30,30,2014,8,45,30,52,11,11
2014/8/31,30,2014,8,62,24,23,15,4
2014/9/1,30,2014,9,51,25,53,11,7
2014/9/2,30,2014,9,51,25,32,12,7
2014/9/3,30,2014,9,54,17,16,9,4
2014/9/4,30,2014,9,29,24,16,10,11
2014/9/5,30,2014,9,43,35,28,9,13
2014/9/6,30,2014,9,70,25,60,6,4
2014/9/7,30,2014,9,56,26,56,9,4
2014/9/8,30,2014,9,60,25,54,8,6
2014/9/9,30,2014,9,59,31,56,12,9
2014/9/10,30,2014,9,68,26,51,8,6
2014/9/11,30,2014,9,61,17,46,8,5
2014/9/12,30,2014,9,45,17,43,6,5
2014/9/13,30,2014,9,41,16,44,5,4
2014/9/14,30,2014,9,40,23,44,9,11
2014/9/15,30,2014,9,54,28,60,7,5
2014/9/16,30,2014,9,63,23,50,9,5
2014/9/17,30,2014,9,56,19,36,6,5
2014/9/18,30,2014,9,49,23,30,12,6
2014/9/19,30,2014,9,60,24,27,11,4
2014/9/20,30,2014,9,63,26,49,8,10
2014/9/21,30,2014,9,63,27,54,8,5
2014/9/22,30,2014,9,65,26,54,9,13
2014/9/23,30,2014,9,64,29,34,8,5
2014/9/24,30,2014,9,59,31,41,8,10
2014/9/25,30,2014,9,51,19,56,7,5
2014/9/26,30,2014,9,49,23,54,7,9
2014/9/27,30,2014,9,59,24,47,4,4
2014/9/28,30,2014,9,59,31,57,8,4
2014/9/29,30,2014,9,76,35,49,10,5
2014/9/30,30,2014,9,86,30,62,9,6
2014/4/1,30,2014,4,75,30,36,19,14
2014/4/2,30,2014,4,73,26,42,16,17
2014/4/3,30,2014,4,65,21,39,7,10
2014/4/4,30,2014,4,55,19,40,7,5
2014/4/5,30,2014,4,57,13,40,4,4
2014/4/6,30,2014,4,39,21,43,14,10
2014/4/7,30,2014,4,58,35,67,15,12
2014/4/8,30,2014,4,83,52,83,22,20
2014/4/9,30,2014,4,130,46,64,12,13
2014/4/10,30,2014,4,112,25,51,10,6
2014/4/11,30,2014,4,68,27,43,16,10
2014/4/12,30,2014,4,76,32,33,17,13
2014/4/13,30,2014,4,81,33,48,13,6
2014/4/14,30,2014,4,80,27,54,16,16
2014/4/15,30,2014,4,74,41,45,26,21
2014/4/16,30,2014,4,105,47,66,21,21
2014/4/17,30,2014,4,121,45,60,12,7
2014/4/18,30,2014,4,103,31,53,7,6
2014/4/19,30,2014,4,77,23,35,9,4
2014/4/20,30,2014,4,54,23,26,14,5
2014/4/21,30,2014,4,39,30,40,15,6
2014/4/22,30,2014,4,77,27,52,11,6
2014/4/23,30,2014,4,76,28,58,15,14
2014/4/24,30,2014,4,76,29,56,18,16
2014/4/25,30,2014,4,76,27,53,12,13
2014/4/26,30,2014,4,72,22,51,11,15
2014/4/27,30,2014,4,65,23,46,11,8
2014/4/28,30,2014,4,63,17,40,7,3
2014/4/29,30,2014,4,35,23,44,13,18
2014/4/30,30,2014,4,50,26,50,10,14
2014/5/1,30,2014,5,66,31,61,16,16
2014/5/2,30,2014,5,77,40,69,12,13
2014/5/3,30,2014,5,99,28,51,12,14
2014/5/4,30,2014,5,75,34,45,11,9
2014/5/5,30,2014,5,76,25,52,6,5
2014/5/6,30,2014,5,67,29,63,12,12
2014/5/7,30,2014,5,79,27,58,12,11
2014/5/8,30,2014,5,70,31,64,9,8
2014/5/9,30,2014,5,79,29,57,5,5
2014/5/10,30,2014,5,69,26,67,16,18
2014/5/11,30,2014,5,70,25,55,9,7
2014/5/12,30,2014,5,57,40,63,12,13
2014/5/13,30,2014,5,76,35,49,20,20
2014/5/14,30,2014,5,84,26,43,13,10
2014/5/15,30,2014,5,63,36,67,12,17
2014/5/16,30,2014,5,85,26,51,9,9
2014/5/17,30,2014,5,69,24,55,15,18
2014/5/18,30,2014,5,65,35,53,18,19
2014/5/19,30,2014,5,84,41,49,12,15
2014/5/20,30,2014,5,88,16,53,7,4
2014/5/21,30,2014,5,34,28,55,7,7
2014/5/22,30,2014,5,71,17,44,7,5
2014/5/23,30,2014,5,47,25,53,15,17
2014/5/24,30,2014,5,60,25,48,11,15
2014/5/25,30,2014,5,64,26,42,12,10
2014/5/26,30,2014,5,58,36,53,11,9
2014/5/27,30,2014,5,67,39,62,20,20
2014/5/28,30,2014,5,88,44,48,14,15
2014/5/29,30,2014,5,97,61,44,12,14
2014/5/30,30,2014,5,128,63,78,12,20
2014/5/31,30,2014,5,140,61,94,13,14
2014/6/1,30,2014,6,147,54,46,14,15
2014/6/2,30,2014,6,113,37,39,12,14
2014/6/3,30,2014,6,77,38,36,14,10
2014/6/4,30,2014,6,85,23,36,8,8
2014/6/5,30,2014,6,54,27,34,9,8
2014/6/6,30,2014,6,48,31,42,10,10
2014/6/7,30,2014,6,65,20,36,12,15
2014/6/8,30,2014,6,43,30,36,10,18
2014/6/9,30,2014,6,63,32,19,11,15
2014/6/10,30,2014,6,68,27,24,10,8
2014/6/11,30,2014,6,59,19,34,10,8
2014/6/12,30,2014,6,44,23,43,7,17
2014/6/13,30,2014,6,51,40,69,11,19
2014/6/14,30,2014,6,89,48,69,10,19
2014/6/15,30,2014,6,111,48,59,10,15
2014/6/16,30,2014,6,111,45,41,16,13
2014/6/17,30,2014,6,102,34,39,12,7
2014/6/18,30,2014,6,72,28,52,11,15
2014/6/19,30,2014,6,65,27,46,12,13
2014/6/20,30,2014,6,64,30,36,9,14
2014/6/21,30,2014,6,63,20,38,5,6
2014/6/22,30,2014,6,44,26,46,9,6
2014/6/23,30,2014,6,56,30,60,11,10
2014/6/24,30,2014,6,73,39,63,14,10
2014/6/25,30,2014,6,88,45,36,11,13
2014/6/26,30,2014,6,99,37,36,11,10
2014/6/27,30,2014,6,73,19,48,7,6
2014/6/28,30,2014,6,37,42,57,8,12
2014/6/29,30,2014,6,88,43,61,10,15
2014/6/30,30,2014,6,91,40,71,10,9
2014/1/1,30,2014,1,100,35,35,7,11
2014/1/2,30,2014,1,85,22,28,11,7
2014/1/3,30,2014,1,59,20,26,7,4
2014/1/4,30,2014,1,54,11,29,6,3
2014/1/5,30,2014,1,29,12,25,11,2
2014/1/6,30,2014,1,32,19,24,18,5
2014/1/7,30,2014,1,58,22,16,24,3
2014/1/8,30,2014,1,59,12,29,6,6
2014/1/9,30,2014,1,32,11,29,6,4
2014/1/10,30,2014,1,30,23,32,14,8
2014/1/11,30,2014,1,69,32,29,10,10
2014/1/12,30,2014,1,88,25,31,8,10
2014/1/13,30,2014,1,74,14,24,14,3
2014/1/14,30,2014,1,46,15,24,16,4
2014/1/15,30,2014,1,53,16,26,15,4
2014/1/16,30,2014,1,50,15,28,13,4
2014/1/17,30,2014,1,47,35,39,11,17
2014/1/18,30,2014,1,96,14,31,5,4
2014/1/19,30,2014,1,38,21,33,16,12
2014/1/20,30,2014,1,60,35,30,13,14
2014/1/21,30,2014,1,88,20,31,10,6
2014/1/22,30,2014,1,64,24,27,17,4
2014/1/23,30,2014,1,67,27,25,22,11
2014/1/24,30,2014,1,79,33,34,20,15
2014/1/25,30,2014,1,85,28,32,9,7
2014/1/26,30,2014,1,68,17,32,11,3
2014/1/27,30,2014,1,50,27,29,16,12
2014/1/28,30,2014,1,73,25,31,18,5
2014/1/29,30,2014,1,71,36,15,26,4
2014/1/30,30,2014,1,75,37,35,14,8
2014/1/31,30,2014,1,93,31,26,20,13
2014/2/1,30,2014,2,85,43,41,14,5
2014/2/2,30,2014,2,91,48,17,19,7
2014/2/3,30,2014,2,111,10,29,8,4
2014/2/4,30,2014,2,28,11,29,7,3
2014/2/5,30,2014,2,26,13,25,13,3
2014/2/6,30,2014,2,43,11,28,9,3
2014/2/7,30,2014,2,33,12,30,13,2
2014/2/8,30,2014,2,33,9,32,5,2
2014/2/9,30,2014,2,18,15,32,7,3
2014/2/10,30,2014,2,40,11,33,4,3
2014/2/11,30,2014,2,35,11,32,9,3
2014/2/12,30,2014,2,38,11,31,9,3
2014/2/13,30,2014,2,35,12,30,11,2
2014/2/14,30,2014,2,33,15,34,12,3
2014/2/15,30,2014,2,41,29,40,6,5
2014/2/16,30,2014,2,79,34,37,11,5
2014/2/17,30,2014,2,95,18,34,5,3
2014/2/18,30,2014,2,54,16,35,7,2
2014/2/19,30,2014,2,48,20,34,10,4
2014/2/20,30,2014,2,57,20,35,10,3
2014/2/21,30,2014,2,64,18,35,10,3
2014/2/22,30,2014,2,58,20,41,8,4
2014/2/23,30,2014,2,62,21,39,13,3
2014/2/24,30,2014,2,60,45,48,17,7
2014/2/25,30,2014,2,120,59,42,24,8
2014/2/26,30,2014,2,157,42,32,19,3
2014/2/27,30,2014,2,92,39,38,16,5
2014/2/28,30,2014,2,92,50,28,21,4
2014/3/1,30,2014,3,127,25,35,10,3
2014/3/2,30,2014,3,66,13,35,6,4
2014/3/3,30,2014,3,37,19,29,19,6
2014/3/4,30,2014,3,58,22,38,16,3
2014/3/5,30,2014,3,63,17,37,6,3
2014/3/6,30,2014,3,49,21,36,8,13
2014/3/7,30,2014,3,66,20,37,8,6
2014/3/8,30,2014,3,62,26,40,7,9
2014/3/9,30,2014,3,74,16,37,5,5
2014/3/10,30,2014,3,49,19,37,11,7
2014/3/11,30,2014,3,55,30,37,18,14
2014/3/12,30,2014,3,79,29,38,12,7
2014/3/13,30,2014,3,47,13,35,6,4
2014/3/14,30,2014,3,32,23,44,9,6
2014/3/15,30,2014,3,67,39,57,16,15
2014/3/16,30,2014,3,103,51,68,17,15
2014/3/17,30,2014,3,128,41,47,21,17
2014/3/18,30,2014,3,87,44,39,20,8
2014/3/19,30,2014,3,103,34,28,20,7
2014/3/20,30,2014,3,78,13,36,5,5
2014/3/21,30,2014,3,34,15,37,6,4
2014/3/22,30,2014,3,45,32,52,14,13
2014/3/23,30,2014,3,85,44,63,21,17
2014/3/24,30,2014,3,113,40,46,22,18
2014/3/25,30,2014,3,104,43,39,17,9
2014/3/26,30,2014,3,84,30,41,12,8
2014/3/27,30,2014,3,66,36,51,17,16
2014/3/28,30,2014,3,92,28,48,14,13
2014/3/29,30,2014,3,69,26,45,8,10
2014/3/30,30,2014,3,45,21,47,7,6
2014/3/31,30,2014,3,60,28,43,14,8
2021/4/9,30,2021,4, ,13, , ,1
2021/2/28,30,2021,2, ,13,32,10,6
2020/9/12,30,2020,9, ,12,23,3,3
2020/3/31,30,2020,3, ,13,41,12,1
2019/12/31,30,2019,12, ,8,30,3,2
2018/12/31,30,2018,12, ,13,30,6,6
2017/9/10,30,2017,9, ,23,36,11,13
2017/1/1,30,2017,1, ,23,27,9,4
2015/11/1,30,2015,11, ,27,17,19,2
2015/12/31,30,2015,12, ,19,33,6,2
2014/12/31,30,2014,12, ,17,29,2,16
2014/11/5,30,2014,11, ,20,28,9,5
2014/11/25,30,2014,11, ,21,23,15,4
2013/12/31,30,2013,12, ,39,35,9,13
2021/4/1,30,2021,4, , ,51,9, 
2021/4/2,30,2021,4, , ,46,5, 
2021/4/3,30,2021,4, , ,37,3, 
2021/3/30,30,2021,3, , ,47,6, 
2021/3/31,30,2021,3, , ,34,5, 
