date, pm25, pm10, o3, no2, so2, co
2020/3/12, 24, 12, 34, 10, 2, 3
2020/3/13, 43, 7, 25, 6, , 2
2020/3/14, 25, 4, 29, 5, 1, 2
2020/3/15, 20, 5, 34, 7, 1, 2
2020/3/16, 20, 7, 31, 6, 1, 
2020/3/17, 24, 10, 40, 8, 2, 
2020/3/18, 37, 18, 51, 11, 3, 1
2020/3/19, 56, 11, 36, 4, 1, 2
2020/3/20, 44, 13, 38, 8, 2, 2
2020/3/21, 42, 16, 53, 7, 2, 2
2020/3/22, 47, 9, 37, 5, 1, 3
2020/3/23, 36, 7, 36, 3, 2, 2
2020/3/24, 29, 7, 38, 9, 1, 2
2020/3/25, 27, 10, 41, 12, 2, 2
2020/3/26, 37, 18, 44, 14, 2, 3
2020/3/27, 58, 14, 30, 8, 1, 3
2020/3/28, 42, 4, 27, 3, , 1
2020/3/29, 14, , , , , 
2019/10/1, 53, 19, 61, 10, 2, 2
2019/10/2, 62, 30, 47, 7, 1, 1
2019/10/3, 79, 13, 30, 3, 1, 
2019/10/4, 55, 6, 39, 3, 1, 1
2019/10/5, 72, 9, 26, 2, 1, 
2019/10/6, 23, 10, 25, 3, 1, 2
2019/10/7, 34, 9, 15, 5, , 1
2019/10/8, 34, 8, 30, 4, 1, 1
2019/10/9, 59, 12, 38, 5, , 2
2019/10/10, 59, 8, 23, 6, 1, 1
2019/10/11, 34, 5, 19, 2, 1, 1
2019/10/12, 13, 6, 30, 4, 1, 
2019/10/13, 43, 9, 22, 4, 2, 1
2019/10/14, 28, 7, 26, 5, 1, 2
2019/10/15, 30, 7, 24, 4, 2, 3
2019/10/16, 32, 10, 18, 4, 1, 4
2019/10/17, 45, 12, 24, 5, 1, 4
2019/10/18, 21, 7, 21, 7, 1, 2
2019/10/19, 32, 9, 18, 3, 1, 2
2019/10/20, 34, 10, 25, 5, 2, 2
2019/10/21, 29, 8, 25, 6, 1, 3
2019/10/22, 12, 9, 29, 7, 1, 3
2019/10/23, 44, 12, 25, 6, 1, 2
2019/10/24, 24, 9, 23, 4, , 1
2019/10/25, 14, 9, 22, 4, 1, 
2019/10/26, 38, 10, 24, 5, 1, 
2019/10/27, 34, 10, 19, 7, 1, 
2019/10/28, 43, 12, 10, 9, 1, 1
2019/10/29, 29, 11, 23, 7, 1, 1
2019/10/30, 50, 15, 21, 6, 1, 2
2019/10/31, 54, 12, 27, 6, 1, 
2019/11/1, 52, 11, 26, 5, 1, 2
2019/11/2, 47, 14, 20, 5, 1, 2
2019/11/3, 51, 10, 29, 4, , 2
2019/11/4, 48, 8, 26, 8, 1, 2
2019/11/5, 48, 6, 26, 7, 1, 2
2019/11/6, 45, 8, 23, 9, 1, 2
2019/11/7, 54, 8, 29, 6, 1, 2
2019/11/8, 45, 10, 27, 6, 1, 2
2019/11/9, 39, 10, 27, 6, 1, 2
2019/11/10, 37, 9, 15, 7, 1, 2
2019/11/11, 38, 10, 34, 4, , 2
2019/11/12, 41, 10, 19, 9, 1, 1
2019/11/13, 37, 9, 28, 6, 1, 1
2019/11/14, 41, 6, 23, 7, 1, 1
2019/11/15, 41, 9, 23, 10, 1, 2
2019/11/16, 48, 6, 31, 6, 1, 1
2019/11/17, 36, 9, 20, 9, 1, 1
2019/11/18, 45, 11, 29, 8, 1, 
2019/11/19, 45, 10, 25, 6, 1, 1
2019/11/20, 46, 9, 23, 9, 1, 1
2019/11/21, 42, 10, 5, 14, 1, 2
2019/11/22, 41, 5, 22, 7, 1, 1
2019/11/23, 27, 8, 16, 5, , 
2019/11/24, 35, 6, 21, 3, 1, 1
2019/11/25, 45, 6, 18, 6, 1, 3
2019/11/26, 15, 9, 14, 6, , 3
2019/11/27, 36, 5, 26, 3, , 
2019/11/28, 16, 7, 26, 6, 1, 5
2019/11/29, 38, 7, 31, 5, 1, 1
2019/11/30, 48, 8, 20, 9, 1, 1
2019/12/1, 41, 10, 6, 11, 1, 1
2019/12/2, 36, 6, 24, 7, 2, 1
2019/12/3, 10, 9, 22, 9, 1, 1
2019/12/4, 42, 6, 21, 10, 1, 
2019/12/5, 36, 5, 26, 7, , 
2019/12/6, 19, 7, 13, 10, 1, 1
