date, pm25, pm10, o3, no2, so2, co
2019/12/22, 74, 8, 20, , , 6
2019/12/23, 30, 6, 26, , , 5
2019/12/24, 34, 10, 19, , , 6
2019/12/25, 42, 24, 10, , 2, 8
2019/12/26, 76, 28, 33, , , 5
2019/12/27, 60, 4, 30, , , 4
2019/12/28, 31, 10, 13, , , 5
2019/12/29, 52, , , , , 
2019/7/1, 31, 9, 42, , 1, 4
2019/7/2, 40, 18, 48, , 1, 4
2019/7/3, 40, 10, 27, , 1, 4
2019/7/4, 37, 8, 37, , , 3
2019/7/5, 37, 8, 44, , 1, 2
2019/7/6, 36, 4, 32, , 1, 2
2019/7/7, 29, 7, 33, , 1, 2
2019/7/8, 28, 12, 29, , 1, 3
2019/7/9, 46, 14, 45, , 1, 3
2019/7/10, 55, 14, 37, , 1, 3
2019/7/11, 53, 8, 33, , 1, 3
2019/7/12, 36, 15, 31, , 1, 3
2019/7/13, 49, 8, 38, , 1, 3
2019/7/14, 26, 4, 30, , 1, 3
2019/7/15, 27, 4, 25, , 1, 3
2019/7/16, 27, 9, 37, , , 3
2019/7/17, 35, 14, 37, , 1, 4
