date, pm25, pm10, o3, no2, so2, co
2019/11/14, 52, 13, 30, 18, 2, 2
2019/11/15, 42, 19, 33, 22, 2, 3
2019/11/16, 62, 18, 37, 14, 2, 3
2019/11/17, 60, 25, 38, 25, 2, 4
2019/11/18, 70, 16, 32, 14, , 2
2019/11/19, 44, 9, 31, 17, 1, 2
2019/11/20, 28, 13, 29, 27, 2, 4
2019/11/21, 47, 21, 10, 32, 2, 5
2019/11/22, 66, 26, 27, 25, 2, 6
2019/11/23, 78, 17, 23, 19, 3, 4
2019/11/24, 57, 16, 26, 18, 2, 3
2019/11/25, 52, 12, 26, 22, 2, 3
2019/11/26, 41, 16, 22, 23, 2, 3
2019/11/27, 59, 10, 26, 19, 1, 2
2019/11/28, 35, 8, 30, 17, 1, 2
2019/11/29, 32, 10, 34, 17, 2, 2
2019/11/30, 42, 21, 30, 23, 4, 4
2019/12/1, 74, 18, 30, 23, 2, 4
2019/12/2, 58, 8, 33, 12, , 2
2019/12/3, 37, 9, 29, 17, 1, 3
2019/12/4, 37, 9, 31, 18, 2, 2
2019/12/5, 39, 7, 31, 16, 1, 3
2019/12/6, 28, 10, 24, 20, 2, 3
2019/12/7, 44, 10, 33, 12, 2, 3
2019/12/8, 45, 18, 21, 30, 2, 5
2019/12/9, 65, 23, 28, 31, 3, 5
2019/12/10, 72, 24, 17, 32, 3, 5
2019/12/11, 79, 22, 30, 23, 2, 4
2019/12/12, 69, 11, 26, 23, 2, 3
2019/12/13, 46, 18, 22, 22, 1, 4
2019/12/14, 67, 14, 30, 9, 2, 3
2019/12/15, 49, 22, 14, 31, 2, 5
2019/12/16, 68, 24, 10, 33, 2, 6
2019/12/17, 75, 17, 30, 23, 2, 5
