date, pm25, pm10, o3, no2, so2, co
2020/2/14, 59, 22, 23, 32, 3, 7
2020/2/15, 61, 21, 24, 26, 2, 5
2020/2/16, 53, 14, 33, 20, 3, 4
2020/2/17, 43, 12, 30, 22, 1, 4
2020/2/18, 41, 12, 29, 26, 3, 4
2020/2/19, 41, 16, 33, 31, 2, 4
2020/2/20, 50, 17, 35, 32, 3, 4
2020/2/21, 49, 26, 31, 37, 2, 6
2020/2/22, 64, 26, 32, 24, 3, 3
2020/2/23, 63, 21, 30, 28, 3, 5
2020/2/24, 57, 26, 17, 39, 3, 8
2020/2/25, 67, 18, 37, 25, 2, 4
2020/2/26, 54, 10, 31, 19, 1, 3
2020/2/27, 31, 11, 27, 26, 1, 3
2020/2/28, 29, 14, 26, 25, 2, 3
2020/2/29, 41, 15, 34, 22, 3, 3
2020/3/1, 47, 20, 36, 25, 3, 4
2020/3/2, 56, 11, 32, 10, 2, 3
2020/3/3, 31, 16, 23, 32, 2, 4
2020/3/4, 46, 20, 36, 22, 1, 4
2020/3/5, 49, 17, 34, 23, 2, 4
2020/3/6, 50, 15, 37, 24, 4, 7
2020/3/7, 49, 10, 35, 20, 2, 2
2020/3/8, 37, 18, 31, 31, 4, 4
2020/3/9, 58, 14, 33, 30, 2, 4
2020/3/10, 40, 7, 35, 19, 2, 3
2020/3/11, 31, 18, 34, 24, 3, 3
2020/3/12, 53, 26, 32, 34, 6, 4
2020/3/13, 66, 20, 32, 27, 3, 3
2020/3/14, 57, 18, 35, 20, 3, 3
2020/3/15, 49, 15, 32, 24, 1, 2
2020/3/16, 42, 19, 34, 31, 3, 4
2020/3/17, 56, 28, 43, 34, 3, 5
2020/3/18, 72, 28, 43, 34, 6, 4
2020/3/19, 72, 20, 34, 16, 3, 3
2020/3/20, 56, 21, 36, 25, 4, 4
2020/3/21, 57, 29, 49, 21, 5, 4
2020/3/22, 69, 20, 41, 17, 4, 3
2020/3/23, 53, 22, 37, 23, 3, 3
2020/3/24, 64, 15, 38, 25, 3, 3
2020/3/25, 50, 22, 46, 35, 6, 4
2020/3/26, 59, 36, 20, 36, 4, 5
2020/3/27, 81, 14, 35, 21, 2, 3
2020/3/28, 38, 9, 35, 9, 2, 2
2020/3/29, 24, , , , , 
2019/10/1, 54, 24, 38, 24, 5, 3
2019/10/2, 61, 21, 37, 22, 6, 3
2019/10/3, 55, 17, 32, 22, 5, 3
2019/10/4, 28, 20, 34, 20, 1, 3
2019/10/5, 54, 18, 29, 16, 3, 2
2019/10/6, 43, 15, 34, 16, 4, 3
2019/10/7, 43, 25, 31, 27, 5, 3
2019/10/8, 45, 16, 33, 23, 4, 3
2019/10/9, 41, 18, 42, 29, 3, 4
2019/10/10, 50, 23, 32, 24, 7, 4
2019/10/11, 57, 10, 35, 14, 3, 1
2019/10/12, 29, 16, 32, 15, 1, 2
2019/10/13, 41, 17, 24, 15, 2, 2
2019/10/14, 43, 15, 32, 21, 2, 3
2019/10/15, 37, 16, 33, 21, 2, 3
2019/10/16, 38, 18, 29, 22, 3, 3
2019/10/17, 51, 14, 29, 21, 3, 3
2019/10/18, 46, 12, 29, 22, 3, 3
2019/10/19, 31, 12, 36, 19, 2, 2
2019/10/20, 37, 17, 28, 25, 3, 4
2019/10/21, 46, 14, 34, 22, 3, 2
2019/10/22, 39, 16, 34, 18, 4, 4
2019/10/23, 43, 14, 30, 10, 3, 3
2019/10/24, 37, 10, 34, 11, 2, 4
2019/10/25, 21, 13, 30, 13, 1, 4
2019/10/26, 32, 16, 36, 5, 2, 4
2019/10/27, 46, 12, 36, 11, 3, 4
2019/10/28, 37, 15, 22, 19, 3, 5
2019/10/29, 46, 36, 41, 28, 2, 5
2019/10/30, 81, 45, 43, 34, 2, 6
2019/10/31, 90, 42, 43, 30, 2, 5
2019/11/1, 86, 19, 36, 25, 1, 4
2019/11/2, 50, 23, 32, 24, 2, 4
2019/11/3, 61, 16, 31, 20, 1, 3
2019/11/4, 45, 16, 32, 26, 1, 3
2019/11/5, 44, 18, 31, 26, 1, 3
2019/11/6, 54, 28, 31, 34, 4, 5
2019/11/7, 68, 18, 32, 28, 1, 3
2019/11/8, 49, 15, 32, 26, 1, 4
2019/11/9, 49, 16, 32, 23, 1, 3
2019/11/10, 42, 23, 28, 34, 1, 6
2019/11/11, 58, 22, 35, 30, 1, 7
2019/11/12, 59, 20, 34, 35, 1, 8
