date, pm25, pm10, o3, no2, so2, co
2020/1/12, 53, 11, 32, 6, 6, 3
2020/1/13, 47, 18, 25, 14, 2, 4
2020/1/14, 59, 17, 34, 11, 1, 5
2020/1/15, 58, 17, 24, 13, 4, 5
2020/1/16, 60, 18, 23, 16, 2, 6
2020/1/17, 63, 15, 29, 16, 2, 6
2020/1/18, 50, 14, 36, 9, 2, 4
2020/1/19, 48, 32, 37, 8, 3, 5
2020/1/20, 93, 23, 34, 15, 4, 5
2020/1/21, 68, 23, 17, 20, 2, 6
2020/1/22, 70, 21, 9, 22, 3, 5
2020/1/23, 55, 30, 27, 22, 3, 5
2020/1/24, 72, 17, 24, 10, 3, 4
2020/1/25, 56, 16, 24, 11, 3, 3
2020/1/26, 48, 9, 24, 12, , 3
2020/1/27, 32, 10, 19, 11, 1, 3
2020/1/28, 31, 8, 29, 9, 3, 4
2020/1/29, 26, 10, 31, 7, 4, 3
2020/1/30, 33, 10, 31, 10, 3, 5
2020/1/31, 32, 10, 32, 10, 2, 4
2020/2/1, 40, 28, 43, 7, 2, 4
2020/2/2, 88, 30, 37, 14, 4, 7
2020/2/3, 93, 18, 37, 13, 5, 5
2020/2/4, 67, 17, 34, 13, 4, 6
2020/2/5, 58, 10, 28, 10, 3, 4
2020/2/6, 30, 11, 24, 10, 3, 4
2020/2/7, 42, 19, 36, 9, 6, 5
2020/2/8, 59, 11, 31, 5, 3, 4
2020/2/9, 42, 19, 35, 9, 4, 5
2020/2/10, 71, 17, 30, 12, 8, 5
2020/2/11, 64, 23, 14, 23, 2, 7
2020/2/12, 69, 21, 34, 15, 3, 5
2020/2/13, 60, 23, 14, 18, 7, 6
2020/2/14, 68, 29, 10, 20, 6, 6
2020/2/15, 80, 27, 35, 15, 3, 6
2020/2/16, 71, 11, 31, 5, 5, 4
2020/2/17, 35, 14, 28, 10, 3, 5
2020/2/18, 45, 13, 34, 12, 6, 5
2020/2/19, 55, 16, 33, 15, 6, 5
2020/2/20, 56, 20, 35, 18, 10, 6
2020/2/21, 62, 30, 43, 14, 11, 5
2020/2/22, 74, 22, 36, 5, 2, 4
2020/2/23, 67, 14, 36, 10, 2, 4
2020/2/24, 47, 26, 21, 23, 16, 6
2020/2/25, 71, 22, 34, 18, 7, 6
2020/2/26, 59, 10, 31, 8, 1, 5
2020/2/27, 34, 13, 25, 13, 4, 5
2020/2/28, 38, 16, 15, 15, 2, 6
2020/2/29, 53, 20, 17, 15, 12, 6
2020/3/1, 60, 25, 36, 12, 3, 6
2020/3/2, 66, 13, 24, 8, 4, 5
2020/3/3, 45, 17, 38, 14, 3, 5
2020/3/4, 51, 15, 34, 10, 5, 6
2020/3/5, 56, 19, 41, 10, 3, 6
2020/3/6, 69, 21, 26, 16, 10, 6
2020/3/7, 72, 11, 34, 10, 5, 6
2020/3/8, 40, 14, 29, 14, 4, 6
2020/3/9, 56, 14, 28, 15, 2, 5
2020/3/10, 44, , , , , 
2020/3/12, 49, 18, 30, 14, 15, 5
2020/3/13, 57, 12, 38, 8, 3, 4
2020/3/14, 44, 14, 40, 5, 6, 4
2020/3/15, 48, 11, 34, 9, 3, 5
2020/3/16, 34, 14, 39, 10, 3, 5
2020/3/17, 47, 19, 47, 11, 2, 5
2020/3/18, 60, 23, 36, 14, 14, 5
2020/3/19, 72, 13, 36, 5, 2, 4
2020/3/20, 39, 17, 42, 9, 3, 5
2020/3/21, 50, 25, 34, 16, 9, 5
2020/3/22, 72, 24, 41, 12, 5, 4
