date, pm25, pm10, o3, no2, so2, co
2019/11/3, 87, 27, 33, 9, 7, 2
2019/11/4, 79, 22, 29, 14, 3, 2
2019/11/5, 68, 30, 28, 15, 10, 2
2019/11/6, 90, 22, 35, 13, 3, 2
2019/11/7, 72, 20, 40, 13, 3, 2
2019/11/8, 67, , , , , 
2019/11/11, 72, 21, 34, 14, 15, 3
2019/11/12, 70, 28, 24, 19, 5, 3
2019/11/13, 82, 16, 29, 8, 1, 1
2019/11/14, 54, 17, 24, 14, 9, 2
2019/11/15, 56, 16, 21, 16, 3, 2
2019/11/16, 54, 32, 32, 11, 7, 1
2019/11/17, 77, 26, 29, 16, 3, 2
2019/11/18, 69, 25, 28, 7, 1, 1
2019/11/19, 62, 13, 26, 12, 3, 1
2019/11/20, 50, 20, 28, 9, 9, 1
2019/11/21, 61, 18, 26, 13, 12, 1
2019/11/22, 48, 22, 26, 8, 5, 1
2019/11/23, 50, 17, 24, 10, 8, 1
2019/11/24, 48, 21, 27, 9, 1, 2
2019/11/25, 62, 28, 21, 11, 3, 2
2019/11/26, 77, 27, 16, 16, 3, 2
2019/11/27, 78, 15, 21, 9, 3, 2
2019/11/28, 50, 13, 28, 10, 6, 1
2019/11/29, 46, 15, 25, 13, 5, 2
2019/11/30, 58, 16, 28, 10, 2, 1
2019/12/1, 51, 13, 27, 8, 1, 2
2019/12/2, 45, 11, 26, 7, 1, 1
2019/12/3, 54, 12, 30, 13, 2, 2
2019/12/4, 52, 16, 26, 16, 1, 3
2019/12/5, 58, 14, 22, 14, 1, 2
2019/12/6, 57, 13, 24, 11, 3, 2
2019/12/7, 52, 16, 26, 9, 13, 2
2019/12/8, 61, 27, 21, 18, 10, 3
2019/12/9, 82, 29, 17, 21, 26, 3
2019/12/10, 86, 37, 11, 23, 4, 4
2019/12/11, 100, 22, 28, 10, 1, 2
2019/12/12, 68, 20, 18, 17, 5, 3
2019/12/13, 65, 19, 29, 12, 2, 2
2019/12/14, 62, 20, 25, 10, 4, 3
2019/12/15, 71, 21, 23, 14, 4, 3
2019/12/16, 71, 23, 12, 22, 4, 5
2019/12/17, 65, 23, 31, 13, 2, 3
2019/12/18, 73, 17, 24, 13, 3, 2
2019/12/19, 58, 12, 29, 10, 3, 2
2019/12/20, 54, 17, 28, 11, 3, 2
2019/12/21, 64, 15, 27, 6, 8, 1
2019/12/22, 47, 12, 29, 14, 2, 2
2019/12/23, 47, 22, 21, 20, 1, 4
2019/12/24, 68, 23, 29, 15, 3, 2
2019/12/25, 70, 13, 28, 16, 1, 3
2019/12/26, 44, 14, 31, 7, 2, 2
2019/12/27, 52, 13, 25, 11, 1, 2
2019/12/28, 54, 20, 20, 14, 2, 3
2019/12/29, 66, , , , , 
2019/7/1, 33, 21, 18, 17, 3, 2
