date, pm25, pm10, o3, no2, so2, co
2020/6/22, 54, 25, 62, 17, 1, 3
2020/6/23, 62, 35, 80, 17, 1, 3
2020/6/24, 77, 24, 30, 11, 1, 2
2020/6/25, 36, 16, 41, 14, 1, 3
2020/6/26, 40, 16, 35, 11, 1, 2
2020/6/27, 34, 18, 88, 6, 1, 2
2020/6/28, 41, 35, 45, 10, 3, 3
2020/6/29, 76, 13, 42, 9, , 2
2020/6/30, 32, 14, 41, 10, 1, 2
2020/1/1, 44, 20, 37, 10, 1, 5
2020/1/2, 63, 33, 42, 13, 1, 6
2020/1/3, 88, 22, 37, 13, 1, 6
2020/1/4, 68, 15, 31, 14, 1, 5
2020/1/5, 53, 17, 21, 20, 6, 6
2020/1/6, 55, 16, 29, 9, 5, 2
2020/1/7, 50, 20, 32, 10, 1, 3
2020/1/8, 58, 22, 36, 15, 1, 3
2020/1/9, 66, 19, 33, 23, 1, 5
2020/1/10, 61, 14, 32, 20, 1, 3
2020/1/11, 48, 16, 30, 7, 1, 3
2020/1/12, 50, 15, 33, 11, 1, 3
2020/1/13, 51, 19, 31, 20, 2, 4
2020/1/14, 61, 22, 30, 26, 2, 5
2020/1/15, 69, 21, 20, 27, 1, 5
2020/1/16, 60, 16, 28, 26, 1, 4
2020/1/17, 39, 11, 30, 23, , 3
2020/1/18, 43, 27, 41, 14, 1, 4
2020/1/19, 76, 38, 41, 20, 1, 4
2020/1/20, 97, 22, 32, 19, 1, 4
2020/1/21, 64, 27, 28, 25, 6, 5
2020/1/22, 70, 18, 27, 23, 1, 5
2020/1/23, 50, 13, 35, 14, 1, 4
2020/1/24, 38, 16, 24, 17, 1, 4
2020/1/25, 53, 9, 30, 8, 1, 3
2020/1/26, 34, 8, 25, 14, 1, 4
2020/1/27, 25, 10, 32, 17, , 3
2020/1/28, 32, 11, 30, 16, 1, 3
2020/1/29, 36, 10, 34, 10, 1, 4
2020/1/30, 36, 10, 30, 8, 1, 3
2020/1/31, 36, 18, 41, 18, 1, 3
2020/2/1, 57, 33, 44, 14, 1, 5
2020/2/2, 92, 34, 47, 19, 2, 4
2020/2/3, 91, 22, 40, 21, 3, 4
2020/2/4, 69, 21, 39, 21, , 3
2020/2/5, 70, 11, 32, 20, 1, 3
2020/2/6, 41, 12, 25, 19, 1, 3
2020/2/7, 47, 22, 39, 15, , 4
2020/2/8, 67, 16, 34, 10, , 4
2020/2/9, 57, 39, 45, 19, 1, 
2020/2/10, 106, 38, 39, 25, 1, 
2020/2/11, 106, 31, 32, 19, 2, 
2020/2/12, 78, 16, 37, 19, 1, 
2020/2/13, 45, 16, 38, 26, 2, 
2020/2/14, 51, 23, 19, 30, 2, 
2020/2/15, 67, 15, 34, 7, 1, 
2020/2/16, 46, 11, 35, 6, , 
2020/2/17, 38, 12, 37, 12, 1, 
2020/2/18, 44, 17, 51, 21, 1, 
2020/2/19, 56, 16, 46, 28, 1, 
2020/2/20, 55, 20, 37, 24, 14, 
2020/2/21, 62, 35, 46, 11, 5, 
2020/2/22, 86, 20, 38, 7, 1, 
2020/2/23, 54, 16, 40, 14, 1, 3
2020/2/24, 50, 18, 33, 15, 2, 3
2020/2/25, 53, 13, 39, 13, 1, 4
2020/2/26, 30, 12, 33, 12, , 4
2020/2/27, 37, 11, 26, 17, 1, 4
2020/2/28, 38, 10, 20, 22, , 5
2020/2/29, 31, 12, 29, 19, 1, 5
2020/3/1, 36, 20, 45, 19, 1, 4
2020/3/2, 61, 16, 32, 15, 1, 4
2020/3/3, 51, 17, 40, 17, 1, 3
2020/3/4, 53, 23, 47, 10, 1, 4
2020/3/5, 69, 23, 46, 25, 1, 5
2020/3/6, 74, 27, 30, 30, 1, 5
2020/3/7, 77, 12, 40, 9, 1, 4
2020/3/8, 44, 16, 29, 18, 3, 5
2020/3/9, 51, 12, 44, 16, 1, 4
2020/3/10, 38, 20, 41, 11, , 3
2020/3/11, 57, 14, 42, 16, 1, 3
2020/3/12, 43, 13, 40, 18, 1, 4
2020/3/13, 43, 12, 40, 11, 1, 3
2020/3/14, 38, 18, 42, 6, 1, 3
2020/3/15, 58, 12, 36, 8, 1, 3
2020/3/16, 41, 13, 42, 11, 1, 3
2020/3/17, 47, 21, 55, 15, 1, 3
2020/3/18, 56, 21, 49, 10, 1, 2
2020/3/19, 59, 12, 40, 9, 1, 2
2020/3/20, 36, 16, 48, 10, 1, 2
2020/3/21, 48, 24, 45, 9, 1, 3
2020/3/22, 58, 22, 50, 16, 1, 3
2020/3/23, 59, 18, 44, 17, 1, 3
2020/3/24, 57, 17, 46, 28, 1, 4
2020/3/25, 58, 27, 33, 19, 3, 4
2020/3/26, 69, 19, 34, 15, 5, 3
2020/3/27, 47, 17, 37, 10, , 3
2020/3/28, 44, 13, 36, 4, , 3
2020/3/29, 37, , , , , 
2019/10/1, 53, 25, 19, 12, 5, 3
2019/10/2, 57, 18, 29, 7, 1, 2
2019/10/3, 47, 27, 33, 14, 11, 4
2019/10/4, 57, 24, 44, 19, 4, 3
2019/10/5, 62, 15, 29, 2, , 3
2019/10/6, 44, 20, 30, 16, 5, 
2019/10/7, 56, 15, 47, 15, 1, 
2019/10/8, 49, 23, 49, 22, 4, 
2019/10/9, 61, 23, 53, 21, 5, 
2019/10/10, 65, 27, 42, 20, 4, 
2019/10/11, 64, 32, 40, 4, 2, 
2019/10/12, 59, 22, 33, 3, 2, 
2019/10/13, 44, 19, 33, 16, 3, 
2019/10/14, 50, 15, 32, 15, 2, 
2019/10/15, 44, 14, 36, 14, 1, 
2019/10/16, 44, 21, 20, 25, 3, 
2019/10/17, 60, 20, 19, 23, 2, 
2019/10/18, 58, 11, 35, 14, , 
2019/10/19, 34, 13, 33, 13, 2, 
2019/10/20, 41, 16, 30, 17, 5, 
2019/10/21, 49, 19, 35, 18, 7, 
2019/10/22, 50, 20, 28, 18, 2, 
2019/10/23, 54, 16, 25, 22, 2, 
2019/10/24, 47, 14, 35, 17, 2, 
2019/10/25, 37, 23, 42, 21, 3, 
2019/10/26, 56, 17, 43, 9, 3, 
2019/10/27, 52, 15, 40, 20, 2, 
2019/10/28, 47, 21, 48, 16, 2, 
2019/10/29, 58, 33, 38, 17, 3, 
2019/10/30, 71, 18, 36, 17, 2, 
2019/10/31, 52, 36, 64, 20, 2, 
2019/11/1, 80, 54, 53, 22, 4, 
2019/11/2, 106, 42, 42, 18, 4, 
2019/11/3, 90, 17, 32, 11, 3, 
2019/11/4, 48, 12, 31, 20, 2, 
2019/11/5, 40, 20, 48, 22, 3, 
2019/11/6, 56, 23, 42, 23, 2, 
2019/11/7, 60, 22, 45, 25, 2, 
2019/11/8, 59, 24, 39, 27, 2, 
2019/11/9, 68, 17, 38, 14, 2, 
2019/11/10, 52, 26, 45, 20, 3, 
2019/11/11, 62, 22, 47, 21, 2, 
2019/11/12, 61, 23, 36, 20, 2, 
2019/11/13, 63, 16, 35, 11, 1, 
2019/11/14, 50, 14, 33, 21, 4, 
2019/11/15, 41, 19, 35, 22, 2, 
2019/11/16, 56, 24, 34, 15, 4, 
2019/11/17, 64, 26, 39, 12, 7, 
2019/11/18, 63, 23, 31, 11, 2, 3
2019/11/19, 54, 13, 32, 15, 2, 5
2019/11/20, 43, 13, 28, 24, 2, 6
2019/11/21, 45, 21, 19, 28, 5, 8
2019/11/22, 59, 26, 25, 24, 10, 7
2019/11/23, 68, 28, 19, 13, 13, 5
2019/11/24, 57, 18, 28, 15, 4, 5
2019/11/25, 45, 11, 24, 14, 2, 5
2019/11/26, 37, 13, 27, 21, 2, 5
2019/11/27, 44, 10, 26, 16, 1, 5
2019/11/28, 37, 10, 35, 18, 2, 5
2019/11/29, 33, 12, 30, 22, 2, 5
2019/11/30, 43, 25, 29, 13, 11, 4
2019/12/1, 70, 13, 34, 11, 2, 4
2019/12/2, 41, 12, 30, 14, 2, 4
2019/12/3, 43, 15, 36, 20, 2, 4
2019/12/4, 52, 15, 35, 18, 2, 5
2019/12/5, 52, 11, 31, 18, 2, 5
2019/12/6, 46, 13, 33, 21, 2, 5
2019/12/7, 47, 18, 28, 18, 2, 5
2019/12/8, 63, 19, 31, 21, 2, 5
2019/12/9, 58, 22, 30, 26, 2, 5
2019/12/10, 69, 27, 29, 26, 7, 5
2019/12/11, 77, 15, 34, 16, 2, 5
2019/12/12, 49, 12, 23, 26, 2, 6
2019/12/13, 44, 17, 38, 22, 2, 5
2019/12/14, 58, 20, 29, 17, 2, 5
2019/12/15, 70, 25, 21, 29, 5, 6
2019/12/16, 69, 30, 23, 24, 2, 4
2019/12/17, 74, 25, 33, 23, 2, 7
