date, pm25, pm10, o3, no2, so2, co
2020/3/1, 29, 15, 38, 6, 1, 
2020/3/2, 42, 11, 34, 2, 1, 
2020/3/3, 22, 14, 14, 11, 1, 
2020/3/4, 38, 12, 40, 3, 1, 
2020/3/5, 36, 12, 38, 1, , 
2020/3/6, 36, 14, 39, 7, 2, 
2020/3/7, 43, 11, 34, 4, 1, 3
2020/3/8, 25, 15, 37, 8, 1, 4
2020/3/9, 43, 9, 32, 9, 2, 3
2020/3/10, 21, 7, 39, 1, , 3
2020/3/11, 16, 11, 34, 5, 1, 3
2020/3/12, 35, 17, 40, 9, 2, 4
2020/3/13, 48, 13, 39, 4, 1, 3
2020/3/14, 40, 12, 34, 2, 1, 
2020/3/15, 27, 8, 31, 2, , 
2020/3/16, 20, 13, 38, 8, 2, 
2020/3/17, 41, 17, 47, 6, 1, 
2020/3/18, 54, 18, 46, 9, 2, 
2020/3/19, 65, 14, 36, 2, 1, 
2020/3/20, 37, 16, 40, 6, 2, 
2020/3/21, 44, 21, 51, 6, 2, 
2020/3/22, 56, 13, 39, 1, 1, 
2020/3/23, 41, 14, 39, 1, 1, 
2020/3/24, 45, 10, 37, 3, 1, 
2020/3/25, 25, 13, 45, 11, 2, 
2020/3/26, 43, 22, 22, 12, 2, 
2020/3/27, 68, 10, 37, 2, 1, 
2020/3/28, 23, 9, 36, 1, , 
2020/3/29, 8, , , , , 
2019/10/1, 50, 22, 39, 7, 3, 
2019/10/2, 57, 18, 38, 2, 2, 
2019/10/3, 46, 12, 32, 3, 1, 
2019/10/4, 22, 15, 34, 1, , 
2019/10/5, 37, 12, 30, 2, 2, 3
2019/10/6, 29, 11, 32, 5, 2, 3
2019/10/7, 28, 15, 35, 6, 1, 4
2019/10/8, 30, 12, 35, 4, 1, 2
2019/10/9, 32, 16, 45, 9, 1, 3
2019/10/10, 41, 21, 32, 9, 2, 4
2019/10/11, 51, 12, 30, 3, 2, 2
2019/10/12, 20, 16, 31, 2, 1, 3
2019/10/13, 33, 16, 25, 3, 1, 3
2019/10/14, 33, 10, 33, 1, , 2
2019/10/15, 27, 13, 33, 5, 1, 3
2019/10/16, 30, 13, 29, 7, 2, 3
2019/10/17, 35, 12, 29, 7, 1, 2
2019/10/18, 26, 10, 26, 4, 1, 3
2019/10/19, 10, 9, 35, 2, 1, 
2019/10/20, 17, 14, 20, 7, 2, 
2019/10/21, 29, 9, 35, 2, 2, 
2019/10/22, 17, 11, 35, 4, 1, 
2019/10/23, 22, 11, 27, 8, 2, 
2019/10/24, 28, 10, 32, 3, , 
2019/10/25, 12, 10, 32, 4, , 
2019/10/26, 20, 17, 37, 3, 2, 
2019/10/27, 36, 10, 32, 5, 1, 
2019/10/28, 27, 15, 23, 12, 2, 
2019/10/29, 35, 28, 36, 8, 1, 
2019/10/30, 62, 39, 46, 8, 2, 
2019/10/31, 80, 33, 45, 7, 2, 
2019/11/1, 72, 11, 34, 3, 1, 
2019/11/2, 29, 16, 28, 5, 2, 
2019/11/3, 42, 10, 32, 1, 1, 
