date, pm25, pm10, o3, no2, so2, co
2020/1/5, 21, 4, 23, 7, 4, 3
2020/1/6, 27, 4, 10, 12, 2, 2
2020/1/7, 29, 6, 28, 7, 2, 2
2020/1/8, 20, 4, 28, 6, 3, 3
2020/1/9, 20, 8, 28, 5, 2, 2
2020/1/10, 30, 7, 21, 16, 4, 4
2020/1/11, 33, 21, 12, 14, 3, 4
2020/1/12, 62, 5, 28, 4, 3, 2
2020/1/13, 31, 9, 29, 8, 2, 2
2020/1/14, 37, 7, 26, 7, , 2
2020/1/15, 32, 8, 19, 14, 4, 4
2020/1/16, 28, 8, 20, 14, 2, 3
2020/1/17, 35, 6, 32, 4, , 2
2020/1/18, 16, 7, 32, 7, 3, 2
2020/1/19, 25, 20, 34, 10, 4, 4
2020/1/20, 61, 9, 30, 7, 3, 3
2020/1/21, 45, 12, 22, 17, 3, 4
2020/1/22, 57, 12, 16, 18, 3, 4
2020/1/23, 38, 11, 32, 12, 2, 4
2020/1/24, 35, 7, 28, 3, 2, 2
2020/1/25, 23, 4, 22, 8, 2, 3
2020/1/26, 23, 7, 29, 5, 1, 2
2020/1/27, 18, 3, 30, 4, 1, 2
2020/1/28, 14, 7, 22, 10, 2, 2
2020/1/29, 14, 4, 27, 9, 3, 2
2020/1/30, 14, 4, 31, 2, , 2
2020/1/31, 10, 4, 31, 4, 2, 2
2020/2/1, 18, 7, 35, 11, 3, 3
2020/2/2, 44, 19, 35, 14, 3, 4
2020/2/3, 70, 8, 31, 13, 3, 3
2020/2/4, 41, 13, 34, 9, 2, 3
2020/2/5, 41, 4, 28, 2, 1, 
2020/2/6, 11, 6, 26, 15, 2, 3
2020/2/7, 27, 12, 32, 15, 2, 3
2020/2/8, 47, 4, 21, 2, 1, 
2020/2/9, 15, 9, , 7, 2, 2
2020/2/10, 31, 7, , 6, 2, 2
2020/2/11, 29, 6, , 11, 3, 2
2020/2/12, 39, 10, , 11, 5, 3
2020/2/13, 45, 16, 8, 15, 3, 4
2020/2/14, 43, 11, 14, 14, 3, 4
2020/2/15, 38, 6, 24, 10, 2, 4
2020/2/16, 28, 7, 30, 4, 2, 2
2020/2/17, 23, 4, 20, 7, 2, 2
2020/2/18, 22, 6, 22, 14, 4, 3
2020/2/19, 32, 9, 26, 11, 3, 3
2020/2/20, 42, 6, 29, 12, 3, 3
2020/2/21, 35, 14, 29, 14, 2, 3
2020/2/22, 48, 16, 28, 4, 2, 2
2020/2/23, 50, 6, 29, 12, 4, 3
2020/2/24, 38, 10, 14, 17, 3, 3
2020/2/25, 52, 8, 33, 5, 2, 2
2020/2/26, 31, 4, 27, 2, , 
2020/2/27, 15, 3, 25, 5, 2, 2
2020/2/28, 14, 6, 17, 8, 2, 2
2020/2/29, 20, 4, 29, 3, 2, 2
2020/3/1, 23, 10, 33, 7, 3, 3
2020/3/2, 40, 9, 28, 5, 2, 2
2020/3/3, 16, 7, 18, 13, 2, 3
2020/3/4, 24, 7, 31, 4, , 2
2020/3/5, 31, 10, 30, 4, 3, 2
2020/3/6, 36, 7, 33, 6, 4, 2
2020/3/7, 34, 6, 28, 4, 2, 2
